,Data
1999,-0.09
2000,-0.17
2001,-0.23
2002,-0.26
2003,-0.27
2004,-0.24
2005,-0.19
2006,-0.11
2007,-0.03
2008,0.07
2009,0.15
2010,0.22
2011,0.27
2012,0.29
2013,0.29
2014,0.27
2015,0.22
2016,0.17
2017,0.1
2018,0.03
2019,-0.03
2020,-0.09
2021,-0.14
2022,-0.18
2023,-0.2
2024,-0.21
2025,-0.2
2026,-0.17
2027,-0.14
2028,-0.09
2029,-0.03
2030,0.03
2031,0.08
2032,0.13
2033,0.16
2034,0.18
2035,0.18
2036,0.16
2037,0.13
2038,0.09
2039,0.05
2040,-0.0
2041,-0.05
2042,-0.09
2043,-0.13
2044,-0.15
2045,-0.16
2046,-0.17
2047,-0.16
2048,-0.16
2049,-0.16
2050,-0.15
2051,-0.14
2052,-0.13
2053,-0.12
2054,-0.09
2055,-0.05
2056,-0.0
2057,0.06
2058,0.12
2059,0.18
2060,0.23
2061,0.27
2062,0.3
2063,0.3
2064,0.29
2065,0.25
2066,0.2
2067,0.14
2068,0.07
2069,0.01
2070,-0.05
2071,-0.1
2072,-0.12
2073,-0.13
2074,-0.12
2075,-0.11
2076,-0.09
2077,-0.07
2078,-0.06
2079,-0.06
2080,-0.07
2081,-0.08
2082,-0.11
2083,-0.14
2084,-0.16
2085,-0.18
2086,-0.19
2087,-0.19
2088,-0.17
2089,-0.14
2090,-0.1
2091,-0.05
2092,0.01
2093,0.08
2094,0.14
2095,0.19
2096,0.23
2097,0.25
2098,0.26
2099,0.25
2100,0.22
2101,0.18
2102,0.13
2103,0.07
2104,0.02
2105,-0.02
2106,-0.06
2107,-0.09
2108,-0.1
2109,-0.1
2110,-0.1
2111,-0.09
2112,-0.07
2113,-0.06
2114,-0.04
2115,-0.03
2116,-0.02
2117,-0.0
2118,0.01
2119,0.02
2120,0.03
2121,0.04
2122,0.05
2123,0.06
2124,0.06
2125,0.06
2126,0.05
2127,0.02
2128,-0.01
2129,-0.06
2130,-0.11
2131,-0.16
2132,-0.2
2133,-0.24
2134,-0.26
2135,-0.26
2136,-0.24
2137,-0.2
2138,-0.13
2139,-0.05
2140,0.04
2141,0.14
2142,0.23
2143,0.3
2144,0.36
2145,0.39
2146,0.4
2147,0.37
2148,0.32
2149,0.26
2150,0.17
2151,0.09
2152,0.0
2153,-0.07
2154,-0.13
2155,-0.18
2156,-0.21
2157,-0.21
2158,-0.2
2159,-0.18
2160,-0.15
2161,-0.12
2162,-0.09
2163,-0.07
2164,-0.05
2165,-0.04
2166,-0.05
2167,-0.06
2168,-0.08
2169,-0.1
2170,-0.13
2171,-0.15
2172,-0.16
2173,-0.16
2174,-0.14
2175,-0.11
2176,-0.07
2177,-0.02
2178,0.04
2179,0.11
2180,0.17
2181,0.22
2182,0.26
2183,0.29
2184,0.31
2185,0.31
2186,0.29
2187,0.26
2188,0.22
2189,0.18
2190,0.13
2191,0.09
2192,0.04
2193,-0.0
2194,-0.05
2195,-0.09
2196,-0.13
2197,-0.17
2198,-0.2
2199,-0.23
2200,-0.24
2201,-0.25
2202,-0.25
2203,-0.24
2204,-0.22
2205,-0.18
2206,-0.15
2207,-0.1
2208,-0.06
2209,-0.01
2210,0.03
2211,0.07
2212,0.1
2213,0.13
2214,0.15
2215,0.16
2216,0.16
2217,0.14
2218,0.12
2219,0.09
2220,0.05
2221,0.01
2222,-0.03
2223,-0.06
2224,-0.09
2225,-0.1
2226,-0.1
2227,-0.09
2228,-0.07
2229,-0.04
2230,-0.01
2231,0.03
2232,0.07
2233,0.1
2234,0.13
2235,0.15
2236,0.17
2237,0.17
2238,0.17
2239,0.16
2240,0.14
2241,0.11
2242,0.07
2243,0.03
2244,-0.01
2245,-0.05
2246,-0.1
2247,-0.14
2248,-0.17
2249,-0.2
2250,-0.22
2251,-0.22
2252,-0.22
2253,-0.21
2254,-0.19
2255,-0.16
2256,-0.13
2257,-0.09
2258,-0.05
2259,-0.01
2260,0.03
2261,0.05
2262,0.08
2263,0.09
2264,0.1
2265,0.1
2266,0.09
2267,0.08
2268,0.08
2269,0.07
2270,0.07
2271,0.08
2272,0.09
2273,0.1
2274,0.13
2275,0.15
2276,0.17
2277,0.19
2278,0.2
2279,0.2
2280,0.18
2281,0.14
2282,0.09
2283,0.02
2284,-0.05
2285,-0.13
2286,-0.2
2287,-0.26
2288,-0.31
2289,-0.33
2290,-0.33
2291,-0.31
2292,-0.26
2293,-0.2
2294,-0.12
2295,-0.04
2296,0.04
2297,0.11
2298,0.17
2299,0.2
2300,0.2
2301,0.19
2302,0.15
2303,0.1
2304,0.05
2305,-0.01
2306,-0.07
2307,-0.11
2308,-0.14
2309,-0.15
2310,-0.14
2311,-0.12
2312,-0.09
2313,-0.05
2314,-0.0
2315,0.04
2316,0.08
2317,0.11
2318,0.13
2319,0.13
2320,0.13
2321,0.12
2322,0.1
2323,0.09
2324,0.07
2325,0.06
2326,0.05
2327,0.05
2328,0.05
2329,0.05
2330,0.06
2331,0.06
2332,0.06
2333,0.05
2334,0.04
2335,0.02
2336,0.0
2337,-0.02
2338,-0.03
2339,-0.06
2340,-0.08
2341,-0.1
2342,-0.12
2343,-0.14
2344,-0.15
2345,-0.16
2346,-0.15
2347,-0.14
2348,-0.12
2349,-0.09
2350,-0.05
2351,-0.01
2352,0.02
2353,0.04
2354,0.06
2355,0.05
2356,0.04
2357,0.01
2358,-0.02
2359,-0.05
2360,-0.09
2361,-0.11
2362,-0.12
2363,-0.13
2364,-0.11
2365,-0.08
2366,-0.03
2367,0.02
2368,0.09
2369,0.15
2370,0.22
2371,0.27
2372,0.31
2373,0.33
2374,0.32
2375,0.3
2376,0.25
2377,0.2
2378,0.14
2379,0.08
2380,0.02
2381,-0.03
2382,-0.07
2383,-0.11
2384,-0.13
2385,-0.14
2386,-0.15
2387,-0.16
2388,-0.17
2389,-0.19
2390,-0.2
2391,-0.22
2392,-0.24
2393,-0.25
2394,-0.25
2395,-0.23
2396,-0.2
2397,-0.15
2398,-0.09
2399,-0.03
2400,0.04
2401,0.1
2402,0.16
2403,0.19
2404,0.22
2405,0.22
2406,0.2
2407,0.17
2408,0.14
2409,0.09
2410,0.06
2411,0.03
2412,0.01
2413,0.02
2414,0.03
2415,0.05
2416,0.06
2417,0.07
2418,0.07
2419,0.05
2420,0.01
2421,-0.04
2422,-0.1
2423,-0.15
2424,-0.19
2425,-0.2
2426,-0.19
2427,-0.16
2428,-0.1
2429,-0.02
2430,0.07
2431,0.15
2432,0.22
2433,0.26
2434,0.28
2435,0.26
2436,0.22
2437,0.15
2438,0.08
2439,0.0
2440,-0.07
2441,-0.13
2442,-0.16
2443,-0.18
2444,-0.17
2445,-0.15
2446,-0.12
2447,-0.1
2448,-0.07
2449,-0.06
2450,-0.06
2451,-0.08
2452,-0.1
2453,-0.14
2454,-0.17
2455,-0.2
2456,-0.21
2457,-0.2
2458,-0.17
2459,-0.12
2460,-0.05
2461,0.03
2462,0.11
2463,0.18
2464,0.24
2465,0.27
2466,0.29
2467,0.28
2468,0.26
2469,0.22
2470,0.18
2471,0.15
2472,0.11
2473,0.09
2474,0.08
2475,0.07
2476,0.07
2477,0.07
2478,0.06
2479,0.05
2480,0.03
2481,-0.0
2482,-0.04
2483,-0.08
2484,-0.12
2485,-0.15
2486,-0.18
2487,-0.2
2488,-0.21
2489,-0.21
2490,-0.2
2491,-0.18
2492,-0.16
2493,-0.13
2494,-0.1
2495,-0.06
2496,-0.03
2497,0.01
2498,0.04
2499,0.07
2500,0.09
2501,0.1
2502,0.1
2503,0.09
2504,0.08
2505,0.06
2506,0.03
2507,0.01
2508,-0.02
2509,-0.04
2510,-0.06
2511,-0.08
2512,-0.09
2513,-0.09
2514,-0.09
2515,-0.07
2516,-0.04
2517,-0.01
2518,0.04
2519,0.09
2520,0.13
2521,0.18
2522,0.22
2523,0.24
2524,0.25
2525,0.24
2526,0.22
2527,0.18
2528,0.13
2529,0.07
2530,0.01
2531,-0.05
2532,-0.1
2533,-0.14
2534,-0.16
2535,-0.17
2536,-0.17
2537,-0.16
2538,-0.15
2539,-0.12
2540,-0.1
2541,-0.09
2542,-0.07
2543,-0.07
2544,-0.07
2545,-0.07
2546,-0.08
2547,-0.09
2548,-0.1
2549,-0.1
2550,-0.09
2551,-0.08
2552,-0.05
2553,-0.02
2554,0.02
2555,0.06
2556,0.1
2557,0.13
2558,0.16
2559,0.18
2560,0.19
2561,0.19
2562,0.18
2563,0.17
2564,0.15
2565,0.13
2566,0.11
2567,0.09
2568,0.07
2569,0.05
2570,0.03
2571,0.0
2572,-0.02
2573,-0.05
2574,-0.09
2575,-0.13
2576,-0.18
2577,-0.22
2578,-0.25
2579,-0.27
2580,-0.28
2581,-0.27
2582,-0.24
2583,-0.19
2584,-0.13
2585,-0.06
2586,0.02
2587,0.1
2588,0.16
2589,0.21
2590,0.23
2591,0.24
2592,0.24
2593,0.22
2594,0.19
2595,0.17
2596,0.14
2597,0.11
2598,0.09
2599,0.07
2600,0.05
2601,0.03
2602,0.02
2603,-0.01
2604,-0.03
2605,-0.05
2606,-0.08
2607,-0.1
2608,-0.12
2609,-0.13
2610,-0.14
2611,-0.14
2612,-0.13
2613,-0.12
2614,-0.1
2615,-0.09
2616,-0.08
2617,-0.06
2618,-0.05
2619,-0.04
2620,-0.03
2621,-0.02
2622,-0.01
2623,0.0
2624,0.02
2625,0.03
2626,0.05
2627,0.06
2628,0.07
2629,0.08
2630,0.08
2631,0.08
2632,0.07
2633,0.07
2634,0.06
2635,0.05
2636,0.04
2637,0.03
2638,0.03
2639,0.02
2640,0.02
2641,0.02
2642,0.03
2643,0.03
2644,0.04
2645,0.05
2646,0.06
2647,0.06
2648,0.06
2649,0.04
2650,0.02
2651,-0.01
2652,-0.04
2653,-0.08
2654,-0.13
2655,-0.17
2656,-0.2
2657,-0.22
2658,-0.22
2659,-0.21
2660,-0.17
2661,-0.12
2662,-0.05
2663,0.02
2664,0.09
2665,0.16
2666,0.22
2667,0.26
2668,0.27
2669,0.25
2670,0.21
2671,0.14
2672,0.07
2673,-0.01
2674,-0.09
2675,-0.15
2676,-0.19
2677,-0.2
2678,-0.19
2679,-0.15
2680,-0.1
2681,-0.04
2682,0.02
2683,0.07
2684,0.1
2685,0.11
2686,0.1
2687,0.08
2688,0.03
2689,-0.01
2690,-0.06
2691,-0.1
2692,-0.13
2693,-0.15
2694,-0.14
2695,-0.12
2696,-0.08
2697,-0.03
2698,0.04
2699,0.1
2700,0.17
2701,0.23
2702,0.27
2703,0.28
2704,0.28
2705,0.25
2706,0.2
2707,0.14
2708,0.08
2709,0.01
2710,-0.05
2711,-0.1
2712,-0.13
2713,-0.16
2714,-0.18
2715,-0.19
2716,-0.2
2717,-0.21
2718,-0.22
2719,-0.23
2720,-0.24
2721,-0.24
2722,-0.24
2723,-0.23
2724,-0.2
2725,-0.16
2726,-0.11
2727,-0.04
2728,0.03
2729,0.11
2730,0.19
2731,0.25
2732,0.3
2733,0.33
2734,0.34
2735,0.33
2736,0.3
2737,0.25
2738,0.19
2739,0.13
2740,0.08
2741,0.04
2742,0.02
2743,0.01
2744,0.02
2745,0.03
2746,0.04
2747,0.05
2748,0.03
2749,0.0
2750,-0.05
2751,-0.12
2752,-0.2
2753,-0.28
2754,-0.34
2755,-0.39
2756,-0.4
2757,-0.39
2758,-0.34
2759,-0.27
2760,-0.17
2761,-0.07
2762,0.04
2763,0.13
2764,0.21
2765,0.27
2766,0.3
2767,0.3
2768,0.28
2769,0.24
2770,0.19
2771,0.14
2772,0.08
2773,0.03
2774,-0.02
2775,-0.05
2776,-0.07
2777,-0.08
2778,-0.09
2779,-0.08
2780,-0.07
2781,-0.06
2782,-0.05
2783,-0.03
2784,-0.02
2785,0.0
2786,0.02
2787,0.04
2788,0.05
2789,0.06
2790,0.07
2791,0.07
2792,0.07
2793,0.07
2794,0.05
2795,0.03
2796,0.01
2797,-0.02
2798,-0.05
2799,-0.08
2800,-0.1
2801,-0.11
2802,-0.11
2803,-0.1
2804,-0.08
2805,-0.07
2806,-0.05
2807,-0.03
2808,-0.02
2809,-0.0
2810,0.01
2811,0.02
2812,0.04
2813,0.05
2814,0.05
2815,0.06
2816,0.06
2817,0.07
2818,0.07
2819,0.07
2820,0.07
2821,0.06
2822,0.06
2823,0.04
2824,0.03
2825,0.01
2826,-0.01
2827,-0.03
2828,-0.05
2829,-0.06
2830,-0.08
2831,-0.09
2832,-0.09
2833,-0.1
2834,-0.1
2835,-0.1
2836,-0.09
2837,-0.09
2838,-0.08
2839,-0.07
2840,-0.05
2841,-0.03
2842,-0.0
2843,0.03
2844,0.06
2845,0.09
2846,0.12
2847,0.14
2848,0.15
2849,0.16
2850,0.16
2851,0.16
2852,0.15
2853,0.14
2854,0.12
2855,0.1
2856,0.08
2857,0.06
2858,0.04
2859,0.01
2860,-0.02
2861,-0.05
2862,-0.08
2863,-0.12
2864,-0.15
2865,-0.19
2866,-0.22
2867,-0.25
2868,-0.27
2869,-0.28
2870,-0.27
2871,-0.24
2872,-0.19
2873,-0.13
2874,-0.05
2875,0.02
2876,0.1
2877,0.16
2878,0.21
2879,0.24
2880,0.25
2881,0.24
2882,0.22
2883,0.19
2884,0.16
2885,0.13
2886,0.1
2887,0.08
2888,0.06
2889,0.06
2890,0.05
2891,0.05
2892,0.03
2893,0.01
2894,-0.02
2895,-0.05
2896,-0.09
2897,-0.14
2898,-0.17
2899,-0.2
2900,-0.22
2901,-0.22
2902,-0.21
2903,-0.18
2904,-0.14
2905,-0.08
2906,-0.02
2907,0.04
2908,0.1
2909,0.15
2910,0.18
2911,0.2
2912,0.2
2913,0.18
2914,0.14
2915,0.09
2916,0.03
2917,-0.04
2918,-0.09
2919,-0.14
2920,-0.16
2921,-0.17
2922,-0.15
2923,-0.11
2924,-0.05
2925,0.02
2926,0.08
2927,0.14
2928,0.19
2929,0.21
2930,0.21
2931,0.17
2932,0.12
2933,0.04
2934,-0.05
2935,-0.13
2936,-0.2
2937,-0.25
2938,-0.27
2939,-0.25
2940,-0.21
2941,-0.14
2942,-0.05
2943,0.04
2944,0.12
2945,0.19
2946,0.23
2947,0.25
2948,0.23
2949,0.19
2950,0.13
2951,0.06
2952,-0.01
2953,-0.07
2954,-0.12
2955,-0.15
2956,-0.15
2957,-0.14
2958,-0.12
2959,-0.09
2960,-0.05
2961,-0.02
2962,0.01
2963,0.03
2964,0.05
2965,0.06
2966,0.06
2967,0.06
2968,0.06
2969,0.06
2970,0.05
2971,0.04
2972,0.03
2973,0.01
2974,-0.01
2975,-0.03
2976,-0.06
2977,-0.09
2978,-0.11
2979,-0.13
2980,-0.14
2981,-0.13
2982,-0.11
2983,-0.07
2984,-0.02
2985,0.05
2986,0.13
2987,0.2
2988,0.27
2989,0.31
2990,0.33
2991,0.32
2992,0.27
2993,0.2
2994,0.1
2995,-0.0
2996,-0.11
2997,-0.21
2998,-0.28
2999,-0.33
3000,-0.35
3001,-0.33
3002,-0.29
3003,-0.22
3004,-0.15
3005,-0.07
3006,0.0
3007,0.06
3008,0.1
3009,0.11
3010,0.11
3011,0.08
3012,0.05
3013,0.01
3014,-0.03
3015,-0.06
3016,-0.06
3017,-0.05
3018,-0.02
3019,0.01
3020,0.06
3021,0.1
3022,0.13
3023,0.16
3024,0.17
3025,0.16
3026,0.14
3027,0.11
3028,0.08
3029,0.04
3030,0.01
3031,-0.02
3032,-0.05
3033,-0.06
3034,-0.07
3035,-0.07
3036,-0.06
3037,-0.04
3038,-0.02
3039,-0.0
3040,0.01
3041,0.03
3042,0.04
3043,0.04
3044,0.03
3045,0.02
3046,-0.0
3047,-0.03
3048,-0.06
3049,-0.09
3050,-0.11
3051,-0.12
3052,-0.12
3053,-0.12
3054,-0.1
3055,-0.08
3056,-0.05
3057,-0.02
3058,0.02
3059,0.05
3060,0.07
3061,0.09
3062,0.09
3063,0.08
3064,0.06
3065,0.04
3066,0.01
3067,-0.02
3068,-0.04
3069,-0.06
3070,-0.06
3071,-0.05
3072,-0.03
3073,-0.0
3074,0.03
3075,0.06
3076,0.09
3077,0.11
3078,0.12
3079,0.12
3080,0.11
3081,0.09
3082,0.06
3083,0.04
3084,0.01
3085,-0.02
3086,-0.05
3087,-0.07
3088,-0.09
3089,-0.11
3090,-0.12
3091,-0.12
3092,-0.12
3093,-0.11
3094,-0.08
3095,-0.05
3096,-0.01
3097,0.03
3098,0.06
3099,0.09
3100,0.11
3101,0.12
3102,0.11
3103,0.09
3104,0.07
3105,0.03
3106,-0.0
3107,-0.04
3108,-0.07
3109,-0.08
3110,-0.09
3111,-0.08
3112,-0.06
3113,-0.03
3114,0.0
3115,0.04
3116,0.08
3117,0.1
3118,0.12
3119,0.12
3120,0.11
3121,0.09
3122,0.05
3123,0.01
3124,-0.04
3125,-0.08
3126,-0.12
3127,-0.15
3128,-0.17
3129,-0.18
3130,-0.18
3131,-0.17
3132,-0.15
3133,-0.11
3134,-0.07
3135,-0.02
3136,0.04
3137,0.09
3138,0.14
3139,0.19
3140,0.22
3141,0.23
3142,0.22
3143,0.18
3144,0.14
3145,0.07
3146,0.01
3147,-0.05
3148,-0.1
3149,-0.13
3150,-0.15
3151,-0.14
3152,-0.12
3153,-0.09
3154,-0.04
3155,0.01
3156,0.05
3157,0.09
3158,0.11
3159,0.12
3160,0.12
3161,0.11
3162,0.08
3163,0.05
3164,0.01
3165,-0.03
3166,-0.06
3167,-0.1
3168,-0.12
3169,-0.14
3170,-0.15
3171,-0.15
3172,-0.13
3173,-0.11
3174,-0.08
3175,-0.05
3176,-0.02
3177,0.02
3178,0.04
3179,0.06
3180,0.07
3181,0.08
3182,0.08
3183,0.09
3184,0.1
3185,0.1
3186,0.11
3187,0.11
3188,0.1
3189,0.08
3190,0.06
3191,0.03
3192,-0.01
3193,-0.05
3194,-0.09
3195,-0.11
3196,-0.13
3197,-0.14
3198,-0.13
3199,-0.11
3200,-0.08
3201,-0.05
3202,-0.01
3203,0.02
3204,0.05
3205,0.07
3206,0.09
3207,0.09
3208,0.09
3209,0.08
3210,0.07
3211,0.06
3212,0.05
3213,0.04
3214,0.03
3215,0.03
3216,0.02
3217,0.01
3218,-0.0
3219,-0.02
3220,-0.05
3221,-0.09
3222,-0.12
3223,-0.15
3224,-0.17
3225,-0.18
3226,-0.18
3227,-0.16
3228,-0.13
3229,-0.09
3230,-0.05
3231,0.01
3232,0.06
3233,0.12
3234,0.17
3235,0.22
3236,0.26
3237,0.29
3238,0.3
3239,0.3
3240,0.28
3241,0.24
3242,0.18
3243,0.1
3244,0.01
3245,-0.08
3246,-0.17
3247,-0.24
3248,-0.3
3249,-0.34
3250,-0.35
3251,-0.33
3252,-0.29
3253,-0.23
3254,-0.16
3255,-0.09
3256,-0.01
3257,0.05
3258,0.1
3259,0.14
3260,0.15
3261,0.16
3262,0.15
3263,0.13
3264,0.11
3265,0.09
3266,0.07
3267,0.05
3268,0.04
3269,0.04
3270,0.03
3271,0.03
3272,0.03
3273,0.02
3274,0.01
3275,-0.0
3276,-0.02
3277,-0.04
3278,-0.06
3279,-0.08
3280,-0.09
3281,-0.09
3282,-0.09
3283,-0.08
3284,-0.07
3285,-0.05
3286,-0.03
3287,-0.01
3288,0.01
3289,0.03
3290,0.04
3291,0.05
3292,0.06
3293,0.06
3294,0.06
3295,0.06
3296,0.07
3297,0.07
3298,0.08
3299,0.08
3300,0.09
3301,0.09
3302,0.09
3303,0.08
3304,0.06
3305,0.04
3306,0.01
3307,-0.03
3308,-0.07
3309,-0.11
3310,-0.14
3311,-0.16
3312,-0.18
3313,-0.18
3314,-0.17
3315,-0.15
3316,-0.13
3317,-0.1
3318,-0.07
3319,-0.04
3320,-0.01
3321,0.01
3322,0.03
3323,0.04
3324,0.05
3325,0.06
3326,0.07
3327,0.07
3328,0.08
3329,0.08
3330,0.08
3331,0.08
3332,0.07
3333,0.07
3334,0.06
3335,0.05
3336,0.05
3337,0.05
3338,0.05
3339,0.06
3340,0.08
3341,0.09
3342,0.1
3343,0.11
3344,0.11
3345,0.1
3346,0.07
3347,0.03
3348,-0.01
3349,-0.07
3350,-0.13
3351,-0.19
3352,-0.24
3353,-0.27
3354,-0.28
3355,-0.27
3356,-0.24
3357,-0.19
3358,-0.14
3359,-0.07
3360,-0.02
3361,0.03
3362,0.07
3363,0.1
3364,0.11
3365,0.12
3366,0.11
3367,0.1
3368,0.09
3369,0.09
3370,0.09
3371,0.09
3372,0.1
3373,0.1
3374,0.11
3375,0.11
3376,0.11
3377,0.1
3378,0.08
3379,0.05
3380,0.02
3381,-0.02
3382,-0.06
3383,-0.09
3384,-0.11
3385,-0.12
3386,-0.12
3387,-0.1
3388,-0.07
3389,-0.04
3390,-0.01
3391,0.02
3392,0.03
3393,0.04
3394,0.03
3395,0.01
3396,-0.02
3397,-0.05
3398,-0.08
3399,-0.1
3400,-0.11
3401,-0.12
3402,-0.11
3403,-0.09
3404,-0.05
3405,-0.01
3406,0.04
3407,0.09
3408,0.14
3409,0.18
3410,0.21
3411,0.22
3412,0.21
3413,0.18
3414,0.13
3415,0.07
3416,0.0
3417,-0.06
3418,-0.12
3419,-0.17
3420,-0.21
3421,-0.23
3422,-0.23
3423,-0.22
3424,-0.19
3425,-0.15
3426,-0.09
3427,-0.03
3428,0.03
3429,0.09
3430,0.15
3431,0.19
3432,0.21
3433,0.22
3434,0.22
3435,0.19
3436,0.15
3437,0.1
3438,0.05
3439,-0.0
3440,-0.05
3441,-0.09
3442,-0.12
3443,-0.13
3444,-0.13
3445,-0.12
3446,-0.09
3447,-0.06
3448,-0.02
3449,0.01
3450,0.04
3451,0.07
3452,0.08
3453,0.08
3454,0.07
3455,0.04
3456,0.02
3457,-0.02
3458,-0.05
3459,-0.08
3460,-0.09
3461,-0.11
3462,-0.11
3463,-0.11
3464,-0.11
3465,-0.1
3466,-0.09
3467,-0.08
3468,-0.07
3469,-0.06
3470,-0.04
3471,-0.03
3472,-0.02
3473,0.0
3474,0.02
3475,0.05
3476,0.08
3477,0.11
3478,0.14
3479,0.18
3480,0.21
3481,0.23
3482,0.24
3483,0.24
3484,0.22
3485,0.19
3486,0.15
3487,0.11
3488,0.05
3489,0.0
3490,-0.05
3491,-0.09
3492,-0.13
3493,-0.16
3494,-0.18
3495,-0.19
3496,-0.19
3497,-0.19
3498,-0.19
3499,-0.18
3500,-0.17
3501,-0.16
3502,-0.15
3503,-0.14
3504,-0.12
3505,-0.1
3506,-0.08
3507,-0.05
3508,-0.02
3509,0.02
3510,0.06
3511,0.09
3512,0.13
3513,0.15
3514,0.16
3515,0.16
3516,0.14
3517,0.12
3518,0.1
3519,0.08
3520,0.06
3521,0.05
3522,0.06
3523,0.07
3524,0.09
3525,0.11
3526,0.13
3527,0.14
3528,0.13
3529,0.11
3530,0.08
3531,0.03
3532,-0.03
3533,-0.09
3534,-0.14
3535,-0.18
3536,-0.19
3537,-0.19
3538,-0.17
3539,-0.13
3540,-0.09
3541,-0.05
3542,-0.02
3543,0.0
3544,0.01
3545,0.01
3546,-0.01
3547,-0.02
3548,-0.05
3549,-0.07
3550,-0.09
3551,-0.1
3552,-0.11
3553,-0.1
3554,-0.09
3555,-0.06
3556,-0.02
3557,0.03
3558,0.09
3559,0.15
3560,0.19
3561,0.23
3562,0.25
3563,0.25
3564,0.22
3565,0.18
3566,0.12
3567,0.05
3568,-0.02
3569,-0.09
3570,-0.15
3571,-0.2
3572,-0.22
3573,-0.22
3574,-0.2
3575,-0.16
3576,-0.1
3577,-0.03
3578,0.04
3579,0.1
3580,0.15
3581,0.18
3582,0.19
3583,0.18
3584,0.15
3585,0.09
3586,0.03
3587,-0.03
3588,-0.09
3589,-0.13
3590,-0.17
3591,-0.19
3592,-0.18
3593,-0.17
3594,-0.13
3595,-0.08
3596,-0.02
3597,0.04
3598,0.1
3599,0.14
3600,0.17
3601,0.17
3602,0.15
3603,0.11
3604,0.05
3605,-0.02
3606,-0.09
3607,-0.15
3608,-0.2
3609,-0.22
3610,-0.21
3611,-0.17
3612,-0.11
3613,-0.04
3614,0.04
3615,0.12
3616,0.19
3617,0.23
3618,0.25
3619,0.25
3620,0.22
3621,0.18
3622,0.13
3623,0.08
3624,0.02
3625,-0.03
3626,-0.07
3627,-0.1
3628,-0.11
3629,-0.12
3630,-0.11
3631,-0.1
3632,-0.08
3633,-0.06
3634,-0.05
3635,-0.04
3636,-0.04
3637,-0.03
3638,-0.03
3639,-0.03
3640,-0.03
3641,-0.03
3642,-0.02
3643,-0.02
3644,-0.01
3645,-0.01
3646,-0.0
3647,-0.0
3648,-0.01
3649,-0.01
3650,-0.02
3651,-0.02
3652,-0.03
3653,-0.03
3654,-0.02
3655,-0.01
3656,-0.0
3657,0.01
3658,0.03
3659,0.05
3660,0.06
3661,0.07
3662,0.07
3663,0.07
3664,0.07
3665,0.06
3666,0.06
3667,0.05
3668,0.05
3669,0.05
3670,0.05
3671,0.05
3672,0.06
3673,0.06
3674,0.07
3675,0.07
3676,0.06
3677,0.05
3678,0.03
3679,-0.0
3680,-0.03
3681,-0.07
3682,-0.11
3683,-0.15
3684,-0.18
3685,-0.19
3686,-0.19
3687,-0.18
3688,-0.15
3689,-0.11
3690,-0.07
3691,-0.03
3692,-0.0
3693,0.02
3694,0.02
3695,0.02
3696,0.0
3697,-0.01
3698,-0.02
3699,-0.02
3700,-0.01
3701,0.01
3702,0.05
3703,0.09
3704,0.14
3705,0.19
3706,0.23
3707,0.26
3708,0.28
3709,0.27
3710,0.25
3711,0.21
3712,0.16
3713,0.09
3714,0.02
3715,-0.06
3716,-0.13
3717,-0.19
3718,-0.24
3719,-0.27
3720,-0.3
3721,-0.3
3722,-0.3
3723,-0.28
3724,-0.25
3725,-0.22
3726,-0.17
3727,-0.13
3728,-0.08
3729,-0.02
3730,0.02
3731,0.07
3732,0.11
3733,0.14
3734,0.15
3735,0.16
3736,0.16
3737,0.15
3738,0.14
3739,0.12
3740,0.11
3741,0.1
3742,0.1
3743,0.1
3744,0.11
3745,0.12
3746,0.13
3747,0.13
3748,0.14
3749,0.13
3750,0.12
3751,0.1
3752,0.08
3753,0.05
3754,0.01
3755,-0.02
3756,-0.06
3757,-0.09
3758,-0.12
3759,-0.15
3760,-0.19
3761,-0.22
3762,-0.24
3763,-0.27
3764,-0.28
3765,-0.29
3766,-0.28
3767,-0.26
3768,-0.23
3769,-0.19
3770,-0.14
3771,-0.07
3772,-0.0
3773,0.07
3774,0.15
3775,0.22
3776,0.29
3777,0.34
3778,0.37
3779,0.37
3780,0.35
3781,0.3
3782,0.22
3783,0.13
3784,0.03
3785,-0.06
3786,-0.14
3787,-0.19
3788,-0.22
3789,-0.21
3790,-0.17
3791,-0.12
3792,-0.05
3793,0.02
3794,0.08
3795,0.13
3796,0.14
3797,0.13
3798,0.09
3799,0.04
3800,-0.02
3801,-0.08
3802,-0.14
3803,-0.18
3804,-0.2
3805,-0.19
3806,-0.17
3807,-0.14
3808,-0.09
3809,-0.04
3810,0.01
3811,0.06
3812,0.09
3813,0.11
3814,0.12
3815,0.12
3816,0.11
3817,0.1
3818,0.09
3819,0.08
3820,0.07
3821,0.07
3822,0.07
3823,0.07
3824,0.08
3825,0.08
3826,0.07
3827,0.06
3828,0.03
3829,-0.0
3830,-0.05
3831,-0.1
3832,-0.15
3833,-0.19
3834,-0.23
3835,-0.26
3836,-0.27
3837,-0.26
3838,-0.23
3839,-0.18
3840,-0.12
3841,-0.05
3842,0.02
3843,0.1
3844,0.17
3845,0.23
3846,0.27
3847,0.29
3848,0.29
3849,0.26
3850,0.21
3851,0.15
3852,0.07
3853,0.0
3854,-0.06
3855,-0.11
3856,-0.15
3857,-0.16
3858,-0.15
3859,-0.13
3860,-0.1
3861,-0.06
3862,-0.02
3863,0.01
3864,0.04
3865,0.06
3866,0.06
