,Data
16622,0.04
16623,0.061
16624,0.068
16625,0.063
16626,0.051
16627,0.037
16628,0.025
16629,0.021
16630,0.029
16631,0.048
16632,0.08
16633,0.119
16634,0.162
16635,0.203
16636,0.235
16637,0.252
16638,0.252
16639,0.232
16640,0.192
16641,0.134
16642,0.062
16643,-0.017
16644,-0.097
16645,-0.171
16646,-0.234
16647,-0.28
16648,-0.307
16649,-0.313
16650,-0.301
16651,-0.272
16652,-0.232
16653,-0.184
16654,-0.13
16655,-0.074
16656,-0.018
16657,0.033
16658,0.078
16659,0.113
16660,0.139
16661,0.155
16662,0.162
16663,0.16
16664,0.153
16665,0.14
16666,0.125
16667,0.108
16668,0.09
16669,0.072
16670,0.056
16671,0.042
16672,0.031
16673,0.023
16674,0.019
16675,0.017
16676,0.016
16677,0.015
16678,0.012
16679,0.004
16680,-0.008
16681,-0.024
16682,-0.041
16683,-0.057
16684,-0.069
16685,-0.076
16686,-0.077
16687,-0.073
16688,-0.066
16689,-0.059
16690,-0.057
16691,-0.061
16692,-0.073
16693,-0.095
16694,-0.122
16695,-0.152
16696,-0.18
16697,-0.199
16698,-0.204
16699,-0.189
16700,-0.151
16701,-0.092
16702,-0.012
16703,0.081
16704,0.181
16705,0.279
16706,0.366
16707,0.433
16708,0.473
16709,0.481
16710,0.454
16711,0.395
16712,0.306
16713,0.195
16714,0.073
16715,-0.051
16716,-0.164
16717,-0.259
16718,-0.328
16719,-0.369
16720,-0.381
16721,-0.369
16722,-0.338
16723,-0.295
16724,-0.244
16725,-0.192
16726,-0.141
16727,-0.094
16728,-0.051
16729,-0.013
16730,0.02
16731,0.049
16732,0.073
16733,0.092
16734,0.107
16735,0.119
16736,0.126
16737,0.131
16738,0.131
16739,0.127
16740,0.119
16741,0.107
16742,0.092
16743,0.076
16744,0.06
16745,0.045
16746,0.035
16747,0.031
16748,0.033
16749,0.042
16750,0.055
16751,0.069
16752,0.079
16753,0.081
16754,0.069
16755,0.041
16756,-0.001
16757,-0.055
16758,-0.117
16759,-0.178
16760,-0.233
16761,-0.275
16762,-0.296
16763,-0.295
16764,-0.269
16765,-0.222
16766,-0.155
16767,-0.076
16768,0.008
16769,0.089
16770,0.161
16771,0.217
16772,0.253
16773,0.265
16774,0.256
16775,0.227
16776,0.182
16777,0.129
16778,0.072
16779,0.018
16780,-0.029
16781,-0.065
16782,-0.088
16783,-0.098
16784,-0.096
16785,-0.085
16786,-0.069
16787,-0.051
16788,-0.035
16789,-0.023
16790,-0.016
16791,-0.014
16792,-0.014
16793,-0.012
16794,-0.005
16795,0.011
16796,0.037
16797,0.072
16798,0.113
16799,0.153
16800,0.184
16801,0.2
16802,0.193
16803,0.159
16804,0.1
16805,0.019
16806,-0.075
16807,-0.172
16808,-0.26
16809,-0.33
16810,-0.374
16811,-0.385
16812,-0.364
16813,-0.313
16814,-0.236
16815,-0.141
16816,-0.036
16817,0.07
16818,0.169
16819,0.254
16820,0.316
16821,0.352
16822,0.359
16823,0.335
16824,0.285
16825,0.213
16826,0.125
16827,0.03
16828,-0.062
16829,-0.145
16830,-0.209
16831,-0.25
16832,-0.264
16833,-0.25
16834,-0.212
16835,-0.155
16836,-0.087
16837,-0.015
16838,0.053
16839,0.11
16840,0.153
16841,0.179
16842,0.188
16843,0.181
16844,0.159
16845,0.128
16846,0.089
16847,0.047
16848,0.006
16849,-0.03
16850,-0.059
16851,-0.077
16852,-0.084
16853,-0.08
16854,-0.064
16855,-0.041
16856,-0.014
16857,0.013
16858,0.036
16859,0.049
16860,0.049
16861,0.034
16862,0.005
16863,-0.036
16864,-0.083
16865,-0.13
16866,-0.168
16867,-0.192
16868,-0.196
16869,-0.179
16870,-0.14
16871,-0.083
16872,-0.014
16873,0.06
16874,0.131
16875,0.19
16876,0.231
16877,0.248
16878,0.239
16879,0.205
16880,0.149
16881,0.079
16882,0.002
16883,-0.072
16884,-0.135
16885,-0.179
16886,-0.198
16887,-0.191
16888,-0.16
16889,-0.108
16890,-0.044
16891,0.024
16892,0.086
16893,0.133
16894,0.159
16895,0.16
16896,0.137
16897,0.093
16898,0.036
16899,-0.026
16900,-0.082
16901,-0.123
16902,-0.143
16903,-0.138
16904,-0.111
16905,-0.066
16906,-0.009
16907,0.051
16908,0.105
16909,0.146
16910,0.166
16911,0.162
16912,0.134
16913,0.083
16914,0.018
16915,-0.054
16916,-0.123
16917,-0.179
16918,-0.214
16919,-0.223
16920,-0.205
16921,-0.163
16922,-0.101
16923,-0.028
16924,0.049
16925,0.12
16926,0.179
16927,0.22
16928,0.241
16929,0.24
16930,0.219
16931,0.181
16932,0.131
16933,0.071
16934,0.007
16935,-0.058
16936,-0.118
16937,-0.17
16938,-0.209
16939,-0.234
16940,-0.241
16941,-0.23
16942,-0.203
16943,-0.162
16944,-0.111
16945,-0.055
16946,0.003
16947,0.056
16948,0.101
16949,0.134
16950,0.154
16951,0.16
16952,0.152
16953,0.132
16954,0.103
16955,0.071
16956,0.039
16957,0.01
16958,-0.01
16959,-0.021
16960,-0.021
16961,-0.01
16962,0.01
16963,0.036
16964,0.063
16965,0.087
16966,0.103
16967,0.11
16968,0.104
16969,0.085
16970,0.054
16971,0.013
16972,-0.035
16973,-0.086
16974,-0.137
16975,-0.184
16976,-0.222
16977,-0.248
16978,-0.261
16979,-0.258
16980,-0.239
16981,-0.206
16982,-0.16
16983,-0.102
16984,-0.038
16985,0.029
16986,0.096
16987,0.157
16988,0.209
16989,0.251
16990,0.28
16991,0.293
16992,0.289
16993,0.267
16994,0.226
16995,0.168
16996,0.096
16997,0.016
16998,-0.066
16999,-0.141
17000,-0.203
17001,-0.245
17002,-0.262
17003,-0.252
17004,-0.216
17005,-0.156
17006,-0.078
17007,0.01
17008,0.097
17009,0.174
17010,0.23
17011,0.259
17012,0.257
17013,0.226
17014,0.17
17015,0.096
17016,0.015
17017,-0.064
17018,-0.132
17019,-0.182
17020,-0.211
17021,-0.219
17022,-0.207
17023,-0.179
17024,-0.141
17025,-0.098
17026,-0.056
17027,-0.018
17028,0.013
17029,0.035
17030,0.05
17031,0.058
17032,0.06
17033,0.056
17034,0.049
17035,0.038
17036,0.025
17037,0.011
17038,-0.003
17039,-0.016
17040,-0.027
17041,-0.035
17042,-0.041
17043,-0.042
17044,-0.04
17045,-0.033
17046,-0.021
17047,-0.004
17048,0.018
17049,0.043
17050,0.072
17051,0.103
17052,0.133
17053,0.162
17054,0.184
17055,0.198
17056,0.199
17057,0.184
17058,0.153
17059,0.106
17060,0.044
17061,-0.028
17062,-0.103
17063,-0.175
17064,-0.235
17065,-0.275
17066,-0.291
17067,-0.28
17068,-0.243
17069,-0.186
17070,-0.116
17071,-0.041
17072,0.029
17073,0.088
17074,0.13
17075,0.152
17076,0.155
17077,0.142
17078,0.119
17079,0.093
17080,0.068
17081,0.049
17082,0.038
17083,0.033
17084,0.033
17085,0.033
17086,0.031
17087,0.025
17088,0.014
17089,-0.002
17090,-0.022
17091,-0.045
17092,-0.068
17093,-0.091
17094,-0.112
17095,-0.131
17096,-0.146
17097,-0.156
17098,-0.161
17099,-0.159
17100,-0.151
17101,-0.135
17102,-0.111
17103,-0.082
17104,-0.046
17105,-0.004
17106,0.042
17107,0.091
17108,0.143
17109,0.192
17110,0.238
17111,0.275
17112,0.3
17113,0.311
17114,0.304
17115,0.28
17116,0.237
17117,0.179
17118,0.109
17119,0.031
17120,-0.048
17121,-0.121
17122,-0.182
17123,-0.225
17124,-0.249
17125,-0.252
17126,-0.236
17127,-0.204
17128,-0.16
17129,-0.109
17130,-0.057
17131,-0.01
17132,0.029
17133,0.055
17134,0.066
17135,0.062
17136,0.044
17137,0.014
17138,-0.022
17139,-0.06
17140,-0.094
17141,-0.119
17142,-0.131
17143,-0.13
17144,-0.115
17145,-0.089
17146,-0.053
17147,-0.012
17148,0.03
17149,0.069
17150,0.102
17151,0.127
17152,0.141
17153,0.146
17154,0.143
17155,0.135
17156,0.123
17157,0.109
17158,0.097
17159,0.085
17160,0.074
17161,0.063
17162,0.048
17163,0.028
17164,0.001
17165,-0.031
17166,-0.065
17167,-0.097
17168,-0.123
17169,-0.139
17170,-0.142
17171,-0.131
17172,-0.108
17173,-0.075
17174,-0.037
17175,0.002
17176,0.038
17177,0.066
17178,0.085
17179,0.093
17180,0.091
17181,0.082
17182,0.069
17183,0.054
17184,0.04
17185,0.03
17186,0.022
17187,0.017
17188,0.013
17189,0.008
17190,0.0
17191,-0.013
17192,-0.033
17193,-0.061
17194,-0.096
17195,-0.135
17196,-0.173
17197,-0.208
17198,-0.232
17199,-0.243
17200,-0.238
17201,-0.214
17202,-0.172
17203,-0.113
17204,-0.039
17205,0.045
17206,0.133
17207,0.219
17208,0.295
17209,0.355
17210,0.394
17211,0.409
17212,0.397
17213,0.359
17214,0.297
17215,0.214
17216,0.116
17217,0.012
17218,-0.09
17219,-0.181
17220,-0.254
17221,-0.303
17222,-0.326
17223,-0.322
17224,-0.296
17225,-0.252
17226,-0.196
17227,-0.134
17228,-0.073
17229,-0.015
17230,0.036
17231,0.079
17232,0.113
17233,0.138
17234,0.154
17235,0.161
17236,0.161
17237,0.153
17238,0.137
17239,0.115
17240,0.086
17241,0.052
17242,0.014
17243,-0.028
17244,-0.07
17245,-0.11
17246,-0.144
17247,-0.171
17248,-0.187
17249,-0.192
17250,-0.183
17251,-0.164
17252,-0.134
17253,-0.097
17254,-0.056
17255,-0.014
17256,0.024
17257,0.056
17258,0.08
17259,0.095
17260,0.102
17261,0.103
17262,0.099
17263,0.095
17264,0.092
17265,0.092
17266,0.098
17267,0.108
17268,0.121
17269,0.133
17270,0.14
17271,0.137
17272,0.123
17273,0.095
17274,0.056
17275,0.006
17276,-0.048
17277,-0.103
17278,-0.152
17279,-0.189
17280,-0.211
17281,-0.215
17282,-0.199
17283,-0.165
17284,-0.116
17285,-0.058
17286,0.002
17287,0.058
17288,0.103
17289,0.134
17290,0.147
17291,0.143
17292,0.124
17293,0.093
17294,0.053
17295,0.011
17296,-0.031
17297,-0.067
17298,-0.096
17299,-0.116
17300,-0.126
17301,-0.127
17302,-0.118
17303,-0.102
17304,-0.079
17305,-0.051
17306,-0.02
17307,0.009
17308,0.037
17309,0.059
17310,0.075
17311,0.085
17312,0.087
17313,0.083
17314,0.073
17315,0.059
17316,0.042
17317,0.023
17318,0.006
17319,-0.008
17320,-0.016
17321,-0.019
17322,-0.014
17323,-0.004
17324,0.01
17325,0.026
17326,0.042
17327,0.055
17328,0.066
17329,0.073
17330,0.076
17331,0.076
17332,0.072
17333,0.064
17334,0.052
17335,0.036
17336,0.017
17337,-0.004
17338,-0.026
17339,-0.048
17340,-0.07
17341,-0.091
17342,-0.109
17343,-0.125
17344,-0.138
17345,-0.146
17346,-0.152
17347,-0.155
17348,-0.156
17349,-0.155
17350,-0.151
17351,-0.141
17352,-0.123
17353,-0.095
17354,-0.057
17355,-0.01
17356,0.044
17357,0.102
17358,0.159
17359,0.21
17360,0.25
17361,0.274
17362,0.28
17363,0.267
17364,0.237
17365,0.194
17366,0.142
17367,0.088
17368,0.036
17369,-0.009
17370,-0.045
17371,-0.069
17372,-0.082
17373,-0.083
17374,-0.076
17375,-0.064
17376,-0.049
17377,-0.036
17378,-0.03
17379,-0.031
17380,-0.042
17381,-0.062
17382,-0.088
17383,-0.116
17384,-0.14
17385,-0.157
17386,-0.162
17387,-0.154
17388,-0.132
17389,-0.097
17390,-0.053
17391,-0.004
17392,0.045
17393,0.089
17394,0.125
17395,0.147
17396,0.155
17397,0.147
17398,0.126
17399,0.092
17400,0.049
17401,0.001
17402,-0.048
17403,-0.093
17404,-0.129
17405,-0.15
17406,-0.154
17407,-0.141
17408,-0.109
17409,-0.063
17410,-0.004
17411,0.059
17412,0.122
17413,0.177
17414,0.218
17415,0.239
17416,0.237
17417,0.21
17418,0.163
17419,0.098
17420,0.025
17421,-0.05
17422,-0.117
17423,-0.169
17424,-0.199
17425,-0.206
17426,-0.187
17427,-0.148
17428,-0.093
17429,-0.03
17430,0.034
17431,0.092
17432,0.138
17433,0.168
17434,0.179
17435,0.169
17436,0.14
17437,0.096
17438,0.042
17439,-0.014
17440,-0.066
17441,-0.108
17442,-0.136
17443,-0.149
17444,-0.148
17445,-0.136
17446,-0.116
17447,-0.092
17448,-0.07
17449,-0.053
17450,-0.042
17451,-0.04
17452,-0.045
17453,-0.054
17454,-0.065
17455,-0.074
17456,-0.077
17457,-0.072
17458,-0.056
17459,-0.028
17460,0.009
17461,0.055
17462,0.106
17463,0.157
17464,0.202
17465,0.237
17466,0.256
17467,0.257
17468,0.236
17469,0.195
17470,0.135
17471,0.062
17472,-0.017
17473,-0.094
17474,-0.161
17475,-0.209
17476,-0.234
17477,-0.232
17478,-0.203
17479,-0.151
17480,-0.081
17481,-0.0
17482,0.081
17483,0.155
17484,0.212
17485,0.245
17486,0.251
17487,0.23
17488,0.185
17489,0.121
17490,0.045
17491,-0.034
17492,-0.107
17493,-0.169
17494,-0.213
17495,-0.239
17496,-0.245
17497,-0.236
17498,-0.216
17499,-0.192
17500,-0.168
17501,-0.148
17502,-0.134
17503,-0.125
17504,-0.118
17505,-0.109
17506,-0.094
17507,-0.068
17508,-0.03
17509,0.022
17510,0.085
17511,0.155
17512,0.224
17513,0.286
17514,0.332
17515,0.357
17516,0.356
17517,0.328
17518,0.276
17519,0.206
17520,0.127
17521,0.047
17522,-0.025
17523,-0.083
17524,-0.121
17525,-0.138
17526,-0.134
17527,-0.114
17528,-0.084
17529,-0.048
17530,-0.015
17531,0.012
17532,0.028
17533,0.03
17534,0.02
17535,-0.003
17536,-0.034
17537,-0.071
17538,-0.11
17539,-0.146
17540,-0.176
17541,-0.199
17542,-0.211
17543,-0.211
17544,-0.201
17545,-0.18
17546,-0.15
17547,-0.115
17548,-0.076
17549,-0.036
17550,0.002
17551,0.035
17552,0.064
17553,0.087
17554,0.106
17555,0.122
17556,0.137
17557,0.153
17558,0.171
17559,0.191
17560,0.211
17561,0.228
17562,0.239
17563,0.24
17564,0.227
17565,0.199
17566,0.154
17567,0.097
17568,0.03
17569,-0.04
17570,-0.106
17571,-0.163
17572,-0.203
17573,-0.225
17574,-0.225
17575,-0.206
17576,-0.172
17577,-0.128
17578,-0.082
17579,-0.039
17580,-0.004
17581,0.018
17582,0.028
17583,0.025
17584,0.012
17585,-0.007
17586,-0.03
17587,-0.053
17588,-0.072
17589,-0.085
17590,-0.089
17591,-0.084
17592,-0.069
17593,-0.046
17594,-0.018
17595,0.013
17596,0.045
17597,0.074
17598,0.098
17599,0.116
17600,0.127
17601,0.131
17602,0.128
17603,0.119
17604,0.104
17605,0.085
17606,0.062
17607,0.038
17608,0.013
17609,-0.011
17610,-0.034
17611,-0.053
17612,-0.068
17613,-0.078
17614,-0.083
17615,-0.082
17616,-0.077
17617,-0.068
17618,-0.055
17619,-0.039
17620,-0.022
17621,-0.004
17622,0.012
17623,0.026
17624,0.037
17625,0.043
17626,0.044
17627,0.041
17628,0.034
17629,0.023
17630,0.009
17631,-0.008
17632,-0.024
17633,-0.039
17634,-0.05
17635,-0.054
17636,-0.05
17637,-0.037
17638,-0.019
17639,0.005
17640,0.03
17641,0.054
17642,0.073
17643,0.086
17644,0.091
17645,0.088
17646,0.076
17647,0.058
17648,0.035
17649,0.01
17650,-0.014
17651,-0.035
17652,-0.05
17653,-0.059
17654,-0.062
17655,-0.06
17656,-0.053
17657,-0.044
17658,-0.035
17659,-0.026
17660,-0.017
17661,-0.011
17662,-0.006
17663,-0.004
17664,-0.007
17665,-0.014
17666,-0.027
17667,-0.044
17668,-0.065
17669,-0.084
17670,-0.1
17671,-0.107
17672,-0.103
17673,-0.085
17674,-0.054
17675,-0.011
17676,0.04
17677,0.094
17678,0.147
17679,0.193
17680,0.228
17681,0.246
17682,0.245
17683,0.223
17684,0.18
17685,0.12
17686,0.048
17687,-0.029
17688,-0.103
17689,-0.165
17690,-0.208
17691,-0.228
17692,-0.222
17693,-0.192
17694,-0.142
17695,-0.079
17696,-0.011
17697,0.053
17698,0.106
17699,0.141
17700,0.156
17701,0.149
17702,0.122
17703,0.081
17704,0.031
17705,-0.02
17706,-0.066
17707,-0.101
17708,-0.122
17709,-0.127
17710,-0.117
17711,-0.096
17712,-0.066
17713,-0.035
17714,-0.006
17715,0.014
17716,0.022
17717,0.017
17718,-0.001
17719,-0.028
17720,-0.059
17721,-0.088
17722,-0.108
17723,-0.113
17724,-0.102
17725,-0.073
17726,-0.028
17727,0.029
17728,0.092
17729,0.155
17730,0.212
17731,0.257
17732,0.288
17733,0.301
17734,0.296
17735,0.273
17736,0.236
17737,0.184
17738,0.123
17739,0.054
17740,-0.019
17741,-0.093
17742,-0.164
17743,-0.23
17744,-0.285
17745,-0.326
17746,-0.351
17747,-0.356
17748,-0.342
17749,-0.31
17750,-0.263
17751,-0.206
17752,-0.142
17753,-0.076
17754,-0.012
17755,0.044
17756,0.091
17757,0.127
17758,0.152
17759,0.169
17760,0.18
17761,0.188
17762,0.196
17763,0.203
17764,0.208
17765,0.209
17766,0.204
17767,0.189
17768,0.165
17769,0.129
17770,0.085
17771,0.033
17772,-0.02
17773,-0.071
17774,-0.114
17775,-0.145
17776,-0.161
17777,-0.161
17778,-0.145
17779,-0.116
17780,-0.079
17781,-0.04
17782,-0.003
17783,0.027
17784,0.046
17785,0.054
17786,0.051
17787,0.039
17788,0.02
17789,-0.002
17790,-0.024
17791,-0.043
17792,-0.057
17793,-0.067
17794,-0.072
17795,-0.076
17796,-0.079
17797,-0.082
17798,-0.084
17799,-0.086
17800,-0.086
17801,-0.082
17802,-0.073
17803,-0.059
17804,-0.037
17805,-0.007
17806,0.028
17807,0.066
17808,0.103
17809,0.135
17810,0.158
17811,0.17
17812,0.167
17813,0.151
17814,0.123
17815,0.086
17816,0.045
17817,0.006
17818,-0.029
17819,-0.055
17820,-0.068
17821,-0.069
17822,-0.056
17823,-0.031
17824,0.001
17825,0.036
17826,0.067
17827,0.088
17828,0.094
17829,0.081
17830,0.051
17831,0.008
17832,-0.041
17833,-0.088
17834,-0.125
17835,-0.147
17836,-0.152
17837,-0.138
17838,-0.108
17839,-0.067
17840,-0.023
17841,0.017
17842,0.049
17843,0.067
17844,0.073
17845,0.065
17846,0.048
17847,0.025
17848,-0.001
17849,-0.027
17850,-0.05
17851,-0.069
17852,-0.079
17853,-0.079
17854,-0.068
17855,-0.045
17856,-0.014
17857,0.021
17858,0.056
17859,0.084
17860,0.102
17861,0.108
17862,0.102
17863,0.085
17864,0.058
17865,0.026
17866,-0.009
17867,-0.042
17868,-0.07
17869,-0.087
17870,-0.092
17871,-0.084
17872,-0.063
17873,-0.032
17874,0.004
17875,0.042
17876,0.076
17877,0.101
17878,0.113
17879,0.11
17880,0.091
17881,0.06
17882,0.021
17883,-0.018
17884,-0.05
17885,-0.07
17886,-0.073
17887,-0.061
17888,-0.035
17889,-0.001
17890,0.033
17891,0.062
17892,0.08
17893,0.083
17894,0.069
17895,0.04
17896,0.001
17897,-0.045
17898,-0.09
17899,-0.129
17900,-0.158
17901,-0.174
17902,-0.177
17903,-0.167
17904,-0.146
17905,-0.116
17906,-0.08
17907,-0.039
17908,0.003
17909,0.045
17910,0.085
17911,0.12
17912,0.148
17913,0.168
17914,0.177
17915,0.176
17916,0.168
17917,0.153
17918,0.133
17919,0.11
17920,0.084
17921,0.055
17922,0.023
17923,-0.011
17924,-0.046
17925,-0.079
17926,-0.107
17927,-0.127
17928,-0.135
17929,-0.13
17930,-0.113
17931,-0.084
17932,-0.049
17933,-0.01
17934,0.028
17935,0.058
17936,0.076
17937,0.079
17938,0.066
17939,0.036
17940,-0.007
17941,-0.058
17942,-0.11
17943,-0.155
17944,-0.186
17945,-0.2
17946,-0.194
17947,-0.167
17948,-0.125
17949,-0.07
17950,-0.009
17951,0.052
17952,0.105
17953,0.148
17954,0.176
17955,0.189
17956,0.189
17957,0.179
17958,0.164
17959,0.148
17960,0.135
17961,0.127
17962,0.122
17963,0.121
17964,0.118
17965,0.113
17966,0.101
17967,0.081
17968,0.052
17969,0.013
17970,-0.033
17971,-0.083
17972,-0.132
17973,-0.178
17974,-0.217
17975,-0.246
17976,-0.265
17977,-0.272
17978,-0.268
17979,-0.253
17980,-0.226
17981,-0.19
17982,-0.145
17983,-0.095
17984,-0.042
17985,0.009
17986,0.058
17987,0.103
17988,0.143
17989,0.176
17990,0.202
17991,0.219
17992,0.225
17993,0.22
17994,0.202
17995,0.172
17996,0.134
17997,0.089
17998,0.043
17999,-0.001
18000,-0.037
18001,-0.063
18002,-0.078
18003,-0.082
18004,-0.078
18005,-0.067
18006,-0.051
18007,-0.031
18008,-0.008
18009,0.016
18010,0.04
18011,0.063
18012,0.082
18013,0.095
18014,0.097
18015,0.087
18016,0.063
18017,0.022
18018,-0.031
18019,-0.094
18020,-0.158
18021,-0.215
18022,-0.258
18023,-0.278
18024,-0.271
18025,-0.236
18026,-0.177
18027,-0.099
18028,-0.012
18029,0.073
18030,0.149
18031,0.205
18032,0.239
18033,0.249
18034,0.235
18035,0.203
18036,0.157
18037,0.104
18038,0.051
18039,0.004
18040,-0.036
18041,-0.065
18042,-0.083
18043,-0.092
18044,-0.092
18045,-0.085
18046,-0.072
18047,-0.054
18048,-0.034
18049,-0.013
18050,0.007
18051,0.022
18052,0.032
18053,0.035
18054,0.031
18055,0.022
18056,0.01
18057,-0.003
18058,-0.013
18059,-0.02
18060,-0.023
18061,-0.022
18062,-0.02
18063,-0.017
18064,-0.014
18065,-0.012
18066,-0.011
18067,-0.013
18068,-0.016
18069,-0.02
18070,-0.025
18071,-0.029
18072,-0.031
18073,-0.029
18074,-0.023
18075,-0.009
18076,0.013
18077,0.042
18078,0.079
18079,0.119
18080,0.158
18081,0.192
18082,0.214
18083,0.219
18084,0.204
18085,0.165
18086,0.105
18087,0.026
18088,-0.066
18089,-0.162
18090,-0.253
18091,-0.329
18092,-0.38
18093,-0.401
18094,-0.389
18095,-0.345
18096,-0.273
18097,-0.183
18098,-0.084
18099,0.014
18100,0.101
18101,0.172
18102,0.222
18103,0.252
18104,0.263
18105,0.257
18106,0.237
18107,0.209
18108,0.176
18109,0.141
18110,0.108
18111,0.078
18112,0.052
18113,0.03
18114,0.013
18115,0.002
